Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Year-Month
CA-2017-145583,13-10-2017,19-10-2017,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,2017-10
CA-2017-110366,05-09-2017,07-09-2017,Second Class,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2017-09
CA-2018-106180,18-09-2018,23-09-2018,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Art,Newell 343,8.82,2018-09
CA-2018-106180,18-09-2018,23-09-2018,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,2018-09
CA-2018-106180,18-09-2018,23-09-2018,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,143.7,2018-09
CA-2018-155376,22-12-2018,27-12-2018,Standard Class,Sandra Glassco,Consumer,United States,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,2018-12
CA-2016-110744,07-09-2016,12-09-2016,Standard Class,Helen Andreada,Consumer,United States,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,2016-09
CA-2015-110072,22-10-2015,28-10-2015,Standard Class,Maureen Gastineau,Home Office,United States,Newark,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,2015-10
CA-2017-114489,05-12-2017,09-12-2017,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,2017-12
CA-2017-114489,05-12-2017,09-12-2017,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,2017-12
CA-2017-114489,05-12-2017,09-12-2017,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,2017-12
CA-2017-114489,05-12-2017,09-12-2017,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,2017-12
CA-2017-158834,13-03-2017,16-03-2017,First Class,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,2017-03
CA-2017-158834,13-03-2017,16-03-2017,First Class,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2017-03
CA-2016-124919,31-05-2016,02-06-2016,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,2016-05
CA-2016-124919,31-05-2016,02-06-2016,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,Xerox 1883,105.52,2016-05
CA-2016-124919,31-05-2016,02-06-2016,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,2016-05
CA-2016-118948,28-05-2016,03-06-2016,Standard Class,Neil Knudson,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63,2016-05
CA-2015-104269,01-03-2015,06-03-2015,Second Class,Dave Brooks,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2015-03
CA-2017-114104,20-11-2017,24-11-2017,Standard Class,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,14.62,2017-11
CA-2017-114104,20-11-2017,24-11-2017,Standard Class,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,2017-11
CA-2017-162733,11-05-2017,12-05-2017,First Class,Ted Trevino,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,5.98,2017-05
CA-2016-119697,28-12-2016,31-12-2016,Second Class,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2016-12
CA-2017-154508,16-11-2017,20-11-2017,Standard Class,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staple envelope,28.4,2017-11
CA-2017-113817,07-11-2017,11-11-2017,Standard Class,Max Jones,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2017-11
CA-2015-139892,08-09-2015,12-09-2015,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,2015-09
CA-2015-139892,08-09-2015,12-09-2015,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,2015-09
CA-2015-139892,08-09-2015,12-09-2015,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,2015-09
CA-2015-139892,08-09-2015,12-09-2015,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,2015-09
CA-2015-139892,08-09-2015,12-09-2015,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,2015-09
CA-2015-139892,08-09-2015,12-09-2015,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,2015-09
CA-2015-139892,08-09-2015,12-09-2015,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,2015-09
CA-2015-118962,05-08-2015,09-08-2015,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,2015-08
CA-2015-118962,05-08-2015,09-08-2015,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,110.96,2015-08
CA-2015-118962,05-08-2015,09-08-2015,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,2015-08
US-2015-100853,14-09-2015,19-09-2015,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2015-09
US-2015-100853,14-09-2015,19-09-2015,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,2015-09
US-2018-152366,21-04-2018,25-04-2018,Second Class,Shirley Jackson,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,2018-04
US-2016-101511,21-11-2016,23-11-2016,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,2016-11
US-2016-101511,21-11-2016,23-11-2016,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,2016-11
CA-2016-137225,15-12-2016,19-12-2016,Standard Class,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2016-12
CA-2015-166191,05-12-2015,09-12-2015,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2015-12
CA-2015-166191,05-12-2015,09-12-2015,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,2015-12
CA-2015-158274,19-11-2015,24-11-2015,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96,2015-11
CA-2015-158274,19-11-2015,24-11-2015,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,2015-11
CA-2015-158274,19-11-2015,24-11-2015,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2015-11
CA-2017-105018,28-11-2017,02-12-2017,Standard Class,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2017-11
CA-2015-123260,26-08-2015,30-08-2015,Standard Class,Frank Merwin,Home Office,United States,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,2015-08
CA-2017-157000,16-07-2017,22-07-2017,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,2017-07
CA-2017-157000,16-07-2017,22-07-2017,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,2017-07
CA-2016-102281,12-10-2016,14-10-2016,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,2016-10
CA-2016-102281,12-10-2016,14-10-2016,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,2016-10
CA-2016-102281,12-10-2016,14-10-2016,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Paper,Xerox 205,51.84,2016-10
CA-2016-102281,12-10-2016,14-10-2016,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,2016-10
CA-2016-102281,12-10-2016,14-10-2016,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,2016-10
CA-2016-131457,31-10-2016,06-11-2016,Standard Class,Mary Zewe,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,2016-10
CA-2015-140004,21-03-2015,25-03-2015,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2015-03
CA-2015-140004,21-03-2015,25-03-2015,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,2015-03
CA-2018-107720,06-11-2018,13-11-2018,Standard Class,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,2018-11
US-2018-124303,06-07-2018,13-07-2018,Standard Class,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2018-07
US-2018-124303,06-07-2018,13-07-2018,Standard Class,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,2018-07
CA-2018-105074,24-06-2018,29-06-2018,Standard Class,Maria Bertelson,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,2018-06
CA-2015-133690,03-08-2015,05-08-2015,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2015-08
CA-2015-133690,03-08-2015,05-08-2015,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,2015-08
US-2018-116701,17-12-2018,21-12-2018,Second Class,Logan Currie,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2018-12
CA-2018-126382,03-06-2018,07-06-2018,Standard Class,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,2018-06
CA-2018-108329,09-12-2018,14-12-2018,Standard Class,Laurel Elliston,Consumer,United States,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,2018-12
CA-2018-135860,01-12-2018,07-12-2018,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,2018-12
CA-2018-135860,01-12-2018,07-12-2018,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2018-12
CA-2018-135860,01-12-2018,07-12-2018,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,2018-12
CA-2018-135860,01-12-2018,07-12-2018,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,2018-12
CA-2018-135860,01-12-2018,07-12-2018,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,2018-12
CA-2016-101007,09-02-2016,13-02-2016,Second Class,Michael Stewart,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2016-02
CA-2016-146262,02-01-2016,09-01-2016,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,Avery 505,23.68,2016-01
CA-2016-146262,02-01-2016,09-01-2016,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,2016-01
CA-2016-146262,02-01-2016,09-01-2016,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,2016-01
CA-2016-146262,02-01-2016,09-01-2016,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,2016-01
CA-2016-146262,02-01-2016,09-01-2016,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2016-01
CA-2017-130162,28-10-2017,01-11-2017,Standard Class,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,2017-10
CA-2017-130162,28-10-2017,01-11-2017,Standard Class,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,302.376,2017-10
CA-2016-169397,24-12-2016,27-12-2016,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2016-12
CA-2016-169397,24-12-2016,27-12-2016,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,2016-12
CA-2016-169397,24-12-2016,27-12-2016,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,2016-12
CA-2016-169397,24-12-2016,27-12-2016,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,2016-12
CA-2016-169397,24-12-2016,27-12-2016,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,2016-12
CA-2016-169397,24-12-2016,27-12-2016,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2016-12
CA-2016-163055,09-08-2016,16-08-2016,Standard Class,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,2016-08
CA-2016-163055,09-08-2016,16-08-2016,Standard Class,David Smith,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,2016-08
CA-2016-163055,09-08-2016,16-08-2016,Standard Class,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,2016-08
US-2016-145436,28-02-2016,04-03-2016,Standard Class,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2016-02
US-2016-145436,28-02-2016,04-03-2016,Standard Class,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,2016-02
US-2015-156216,13-09-2015,17-09-2015,Standard Class,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,2015-09
US-2018-100930,07-04-2018,12-04-2018,Standard Class,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2018-04
